entry,aozora_frequency,candidate_readings,sources,evidence_count,final_status,action,reason,resolved_reading,old_uuid,new_uuid,source_path,source_row,target_path
来寓,3,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,860cb301-bf85-5a68-a7d4-02d5546e4c05,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ寓.json,1,
来懸,6,きかか|きかゝ,aozora_ruby,2,source_conflict,conflict,sources disagree on the complete-entry reading,,cf5d9a71-abe6-54f3-913f-9abf4e39f7e3,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ懸.json,1,
来挂,2,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,58eb9885-da4e-5386-a4a9-865d654cbb0c,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ挂.json,1,
来映,2,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,8f83653d-9669-5f89-8246-018275ee0512,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ映.json,1,
来牲,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,f3aad9a7-e5ef-58fa-bb7c-b5cf3a8c4ca9,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ牲.json,1,
来矣,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,c22489b9-3d82-5388-a17a-a36fa0e5c0ed,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ矣.json,1,
来筮,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,f4f1a47c-a900-5c07-9a36-d2d5ac1e1f5c,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ筮.json,1,
来維,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,02787a99-6960-55d1-b3a7-8308b7a163a6,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ維.json,1,
来莽,1,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,6a8bdf19-e1e4-51c9-ae79-82507f1b934b,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ莽.json,1,
来薙,1,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,ed6d6702-295e-57bb-ae44-fcc4b1b0b301,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ薙.json,1,
来郵,1,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,c8dbb06d-82c7-5f1d-80c7-592aa59f8db8,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ郵.json,1,
来頗,1,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,9a0ac94a-e48a-5005-a60b-4b5cc4d5019c,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ頗.json,1,
来馴,4,きな,aozora_ruby,2,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,4aed70e6-5a75-5041-9157-0384a21b94db,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ馴.json,1,
来騙,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,37260453-60b9-5c90-bab8-139db04e9b06,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/ライ騙.json,1,
最々,4,,,0,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,b287c323-64ab-5754-b0c0-2fc28e3842eb,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/最々.json,1,
朝々,106,あさあさ,aozora_ruby,1,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,ed80f7ae-c4ab-564b-8dbb-2cd015ba71da,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/朝々.json,1,
朦乎,10,ぼいやり|ぼんやり,aozora_ruby,7,source_conflict,conflict,sources disagree on the complete-entry reading,,892355c7-d15d-5775-98f2-7a50a74cfbb6,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/朦乎.json,1,
朦昧,14,もうまい,aozora_ruby,3,suspected_fragment,keep_pending,at least one example contains an independent use,,92abda4b-384a-513a-aa1e-911af45f4df2,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/朦昧.json,1,
朧々,34,おぼろおぼろ|ろうろう,aozora_ruby,18,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,9bb10b1a-5641-556a-b011-354f3b8abd04,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/朧々.json,1,
本々,6,もともと,aozora_ruby|jmdict,2,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,f1268213-2a6a-592a-95fd-b6174374825f,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/本々.json,1,
朶山,6,しだやま,jmnedict,1,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,e65a6eee-8726-59a7-b2bc-34f2c17b1e4a,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/朶山.json,1,
朶思,17,だし,aozora_ruby,1,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,43d1c314-216a-5af9-911f-8ff7a4318df0,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/朶思.json,1,
朶石,4,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,875fb3ae-1e0a-5d1b-832b-99da7430ec6d,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/朶石.json,1,
杆,21,さお|てこ,aozora_ruby,3,source_conflict,conflict,sources disagree on the complete-entry reading,,5996cf3f-2ec6-5959-92b0-e40599f18244,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/杆.json,1,
杞,11,おそ|き,aozora_ruby,5,source_conflict,conflict,sources disagree on the complete-entry reading,,cf4138c4-9c0d-5e9c-a03f-9aec821b43b6,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/杞.json,1,
杞人,7,きじん|きひと,aozora_ruby,6,source_conflict,conflict,sources disagree on the complete-entry reading,,5633e007-207b-5b72-9cfb-70334768ac8e,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/杞人.json,1,
来々,42,きき,jmnedict,1,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,43e8d5de-d6f8-5570-aff2-15dce8046c38,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/来々.json,1,
杪,13,うら|こずえ|こずゑ|すわえ|ずわえ,aozora_ruby|jmdict|jmnedict,8,ambiguous,conflict,jmdict has multiple applicable full-entry readings,,8ae92649-5fb8-5faa-ae6b-e4a43d37b84a,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/杪.json,1,
東々,15,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,b88ff995-b0b1-53e3-bea6-301d6550972c,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/東々.json,1,
杳々,8,はるばる|ようよう,aozora_ruby,3,source_conflict,conflict,sources disagree on the complete-entry reading,,b4f095b4-2200-5dad-b8f3-5fd0bd1ac3ea,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/杳々.json,1,
枌板,4,そぎいた,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,1d14170d-4ba1-5a5c-b2cc-c41c6dd739b6,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/枌板.json,1,
枯々,53,かれがれ,aozora_ruby,1,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,85414e47-0179-59f6-8c6b-c002fa13e032,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/枯々.json,1,
枳佐,5,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,f3b54d87-703b-55c7-9047-f28e2e08ad0f,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/枳佐.json,1,
枳園,277,きえん|きゑん,aozora_ruby,3,source_conflict,conflict,sources disagree on the complete-entry reading,,9564b2a4-fce8-5cfb-912b-ff6ad12a4510,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/枳園.json,1,
枳尼,6,だきに,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,75f07cd9-99c5-5bd5-897b-074ddb12d564,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/枳尼.json,1,
枴,14,おうこ|おふご|アフゴ,aozora_ruby,4,source_conflict,conflict,sources disagree on the complete-entry reading,,1d505e0f-51e9-5704-bee7-eb0cb429ffd2,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/枴.json,1,
柁,10,かじ|かぢ,aozora_ruby|jmnedict,7,source_conflict,conflict,sources disagree on the complete-entry reading,,2f53c956-a07b-5780-bd27-7baa586c31a6,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柁.json,1,
染々,95,しみじみ,aozora_ruby,23,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,6e1e0b85-8bb4-5a77-8c85-6572d2d6a187,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/染々.json,1,
柔々,12,やわやわ|よわよわ,aozora_ruby|jmdict,7,invalid_unicode,keep_pending,a source supplied a reading containing illegal characters,,636d8b3c-4470-5808-af97-bf84403a9f8c,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柔々.json,1,
柘枝,7,ツミノエ,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,fc395c9b-bc73-51e3-b21a-788f58eef4a9,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柘枝.json,1,
柢,6,,,0,suspected_fragment,keep_pending,single-character entries require individual review,,2327de6d-fb9a-5f83-bd14-5f4332af9380,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柢.json,1,
柬,16,かん,aozora_ruby,3,suspected_fragment,keep_pending,single-character entries require individual review,,02824695-4706-5984-ba09-a4345bce806d,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柬.json,1,
柬埔,29,,,0,suspected_fragment,keep_pending,at least one example contains an independent use,,72a471f2-48ce-5981-b6c4-663148a9932a,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柬埔.json,1,
柬牘,12,かんどく,aozora_ruby,1,single_ruby,keep_pending,ruby occurs in only one distinct Aozora text file,,2c49a518-4449-5693-b597-26a86a540c6a,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柬牘.json,1,
柬蒲,4,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,9935fde6-d274-5f05-9b9e-5d6c97cf2832,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柬蒲.json,1,
柮,9,ほた|ほだ,jmdict,2,ambiguous,conflict,jmdict has multiple applicable full-entry readings,,81682d73-87d4-51ea-9f79-4281fd7e2fde,,/Users/iktahana/Genji/pending/needs_reading/U+6700-U+67FF/柮.json,1,
校々,14,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,8bb15c2d-acf7-5d51-8aaa-b2e971e6a4c8,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/校々.json,1,
栴,5,せん|なぎ,aozora_ruby|jmnedict,2,source_conflict,conflict,sources disagree on the complete-entry reading,,82e6abbb-6116-5092-b1e1-5799a6c340d4,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/栴.json,1,
栽園,4,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,e6abc8d1-e4b0-54fa-9f56-a69c60e4cabb,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/栽園.json,1,
桔,5,,,0,suspected_fragment,keep_pending,single-character entries require individual review,,7098ce5e-c604-54f4-8013-c1e4166d8a66,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/桔.json,1,
桙,27,ほこ,aozora_ruby|jmdict,2,suspected_fragment,keep_pending,single-character entries require individual review,,721f80a7-a852-552b-91e2-6d57a2fc6c34,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/桙.json,1,
桙根,5,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,0385b555-dbef-5f1d-b718-a68e7aa14293,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/桙根.json,1,
梔,27,くちなし,aozora_ruby|jmdict|jmnedict,4,suspected_fragment,keep_pending,single-character entries require individual review,,fffc7cc5-1de2-55ae-9673-c3de7b50919b,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/梔.json,1,
梗頂,4,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,b99f0c04-0172-5bb0-afb6-d055d76d328c,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/梗頂.json,1,
梢々,9,こずえこずえ|やゝ,aozora_ruby,3,source_conflict,conflict,sources disagree on the complete-entry reading,,11cd45c6-f15c-59bb-9502-f6601be16e34,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/梢々.json,1,
梦,12,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,bb8be3e4-4297-59c6-91cb-39851e151ca4,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/梦.json,1,
械軍,5,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,ba4da1a4-9d10-5136-8dd4-847bf5daf131,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/械軍.json,1,
棄値,6,すてね,aozora_ruby,4,suspected_fragment,keep_pending,at least one example contains an independent use,,bb5c9ac2-0945-576f-b02c-700a214f9fa0,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棄値.json,1,
棄場,19,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,0ca55442-0e09-531f-a4fd-e63d0d3c4b78,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棄場.json,1,
棄山,11,,,0,suspected_fragment,keep_pending,embedded evidence is insufficient for automatic rejection,,77d0cc51-6109-5739-91f2-88b07b9e347d,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棄山.json,1,
棄科,6,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,5c5c366d-138a-5f73-8f9c-5d0204bc1307,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棄科.json,1,
棄鉢,67,すてばち,aozora_ruby,31,suspected_fragment,keep_pending,at least one example contains an independent use,,105392b3-11f6-5093-9117-38091ffc24d9,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棄鉢.json,1,
棋盤,17,きばん|ごばん,aozora_ruby,5,source_conflict,conflict,sources disagree on the complete-entry reading,,034a4cbc-a3fa-514a-92fa-1459de04de6a,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棋盤.json,1,
棕軒,12,そうけん,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,c021c969-e037-5a41-a1fa-ceeef9baa19a,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棕軒.json,1,
棟々,7,むねむね,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,cfafd337-81fc-5789-a51b-373bcb174402,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棟々.json,1,
棠,28,たう|とう,aozora_ruby,2,source_conflict,conflict,sources disagree on the complete-entry reading,,033ab8ab-308e-5053-a32a-3167cbfbe9d3,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棠.json,1,
棠助,25,たうすけ|とうすけ,aozora_ruby,2,source_conflict,conflict,sources disagree on the complete-entry reading,,5a4de883-50d5-5c56-9ad9-25ea78204b9a,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棠助.json,1,
棠園,8,たうゑん,aozora_ruby,1,suspected_fragment,keep_pending,at least one example contains an independent use,,71fd727b-227a-5739-9a56-74a0fda5201c,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棠園.json,1,
棠蔭,5,とういん,aozora_ruby,2,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,92340fba-0caa-5e6e-bf8d-a02146c99aa4,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棠蔭.json,1,
棠軒,290,たうけん|とうけん,aozora_ruby,2,source_conflict,conflict,sources disagree on the complete-entry reading,,7db40861-62cd-58a0-b7aa-3a123c5c7e42,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棠軒.json,1,
棲木,5,とまりぎ,aozora_ruby,5,suspected_fragment,keep_pending,at least one example contains an independent use,,f3163176-a1ac-5a6f-acc5-86b1e34994b2,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棲木.json,1,
棲架,18,とまりぎ,aozora_ruby,2,suspected_fragment,keep_pending,at least one example contains an independent use,,a3d6a84a-a05d-571f-96ea-83627f06a06e,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棲架.json,1,
棲霞,6,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,5aae47b5-b54a-5e91-8208-c83fb84461cb,,/Users/iktahana/Genji/pending/needs_reading/U+6800-U+68FF/棲霞.json,1,
様云,7,,,0,suspected_fragment,reject_fragment,all occurrences are embedded across at least two works and authoritative dictionaries have no exact headword,,ac102b14-ffaf-5331-b94d-5b8c533e0131,,/Users/iktahana/Genji/pending/needs_reading/U+6900-U+69FF/サマ云.json,1,
様兩,1,,,0,unmatched,keep_pending,no accepted complete-entry evidence,,47af6635-fb19-5a83-8e0e-ab47456a54f6,,/Users/iktahana/Genji/pending/needs_reading/U+6900-U+69FF/サマ兩.json,1,
